id,time,divorced,hiseduc,hereduc,heblack,sheblack,hisage,agediff
3556,1,1,17,16,0,0,25.833999633789063,0.746999979019165
3558,3,0,16,17,0,0,32.33100128173828,5.664999961853027
3562,3,0,16,13,0,0,19.58099937438965,1.6699999570846558
3567,3,0,16,12,0,0,23.750999450683594,1.0839999914169312
3570,3,0,16,12,0,0,22.086000442504883,-0.6710000038146973
3573,1,0,11,16,0,0,20.49799919128418,0.4440000057220459
3577,3,0,13,16,0,0,19.086000442504883,3.1679999828338623
3580,1,0,10,10,0,0,23.499000549316406,2.3519999980926514
3583,3,0,10,9,0,0,19.08300018310547,4.89300012588501
3586,4,0,8,9,0,0,18.749000549316406,8.003000259399414
3589,3,0,16,16,0,0,29.833999633789063,5.749000072479248
3592,4,1,8,12,0,0,19.420000076293945,8.779999732971191
3594,1,1,21,21,0,0,29.5,2.3519999980926514
3597,3,1,7,7,0,0,15.833000183105469,2.3519999980926514
3602,4,0,16,12,0,0,22.167999267578125,4
3604,11,0,1,11,1,1,14.5,0.9860000014305115
3609,4,0,16,14,0,0,20.08799934387207,2.6640000343322754
3616,1,1,12,12,0,0,23.253000259399414,0.4189999997615814
3621,1,0,14,10,0,0,34.582000732421875,2.6689999103546143
3623,1,0,8,8,0,0,20.49799919128418,2.3519999980926514
3624,2,1,10,12,0,0,22.000999450683594,-1.5820000171661377
3627,3,0,11,14,1,1,19.917999267578125,1.5850000381469727
3638,2,1,12,9,0,0,21.33099937438965,5.169000148773193
3646,6,0,10,10,0,0,18.749000549316406,2.3519999980926514
3648,1,1,8,8,1,1,28.49799919128418,2.3519999980926514
3650,1,1,8,8,0,0,24.49799919128418,2.3519999980926514
3653,1,0,7,12,0,0,30.548999786376953,0.8240000009536743
3655,1,0,9,9,0,0,19.496000289916992,2.3519999980926514
3658,1,0,9,9,0,0,15.496000289916992,2.3519999980926514
3662,2,0,10,13,0,0,26.5,1.9140000343322754
3668,2,1,9,14,0,0,23.422000885009766,2.0840001106262207
3683,3,0,12,10,0,0,18.083999633789063,0.75
3685,6,0,16,17,0,0,24.67099952697754,2.0840001106262207
3688,2,0,12,12,0,0,21.625999450683594,2.3519999980926514
3694,1,0,11,14,0,0,28.823999404907227,-0.4189999997615814
3700,3,1,13,13,0,0,17.5,2.3519999980926514
3703,1,0,8,8,0,0,18.584999084472656,9.984999656677246
3714,3,1,12,10,0,0,17.417999267578125,2.9159998893737793
3716,1,1,8,8,0,0,17.5,2.3519999980926514
3719,4,0,12,12,0,0,20.41900062561035,1.4980000257492065
3725,3,0,13,16,0,0,20.58300018310547,1.246000051498413
3728,3,0,16,14,0,0,23.499000549316406,4
3730,1,1,14,17,0,0,28.832000732421875,-2.505000114440918
3734,1,1,8,8,0,0,23.298999786376953,2.3519999980926514
3736,1,0,7,7,0,0,24.49799919128418,2.3519999980926514
3741,2,1,12,10,0,0,18.253000259399414,0.9139999747276306
3744,3,1,9,9,0,0,20.214000701904297,2.3519999980926514
3747,3,0,7,8,0,0,21.417999267578125,2.3329999446868896
3751,1,0,11,11,0,0,16.49799919128418,2.3519999980926514
3754,1,1,12,13,0,0,21.00200080871582,2.496999979019165
3757,1,0,6,8,0,0,30.5,-0.014000000432133675
3760,1,0,10,12,0,0,42.5,-9.958000183105469
3763,4,0,12,12,0,0,29.33099937438965,8.085000038146973
3767,2,0,17,17,0,0,23.086000442504883,-0.32899999618530273
3768,2,0,17,17,0,0,23.413999557495117,-0.32899999618530273
3771,1,0,9,9,0,0,20.49799919128418,2.3519999980926514
3774,1,0,12,12,0,0,22.5,0.13099999725818634
3776,7,0,12,12,0,0,15.581000328063965,7.170000076293945
3778,1,1,12,12,0,0,17.00200080871582,2.3519999980926514
3784,1,1,11,11,0,0,23.499000549316406,5.414999961853027
3790,2,0,9,12,0,0,19.499000549316406,1.0540000200271606
3792,3,1,13,14,0,0,23.086000442504883,2.997999906539917
3794,1,1,13,13,0,0,19.499000549316406,2.3519999980926514
3796,3,1,7,7,0,0,17.0049991607666,3.7290000915527344
3798,4,0,12,12,0,0,19.589000701904297,2.5850000381469727
3802,2,1,9,9,0,0,15.49899959564209,2.3519999980926514
3803,4,0,12,11,0,0,17.0049991607666,2.5850000381469727
3805,3,0,12,12,0,0,25.67300033569336,4.526000022888184
3808,3,0,12,12,0,0,21.760000228881836,4.367000102996826
3816,3,0,9,16,0,0,22.5,-0.9990000128746033
3827,2,0,13,16,0,0,26.91900062561035,2.000999927520752
3831,2,1,17,12,0,0,23.086000442504883,2.756999969482422
3834,3,1,12,10,0,0,14.779000282287598,3.9619998931884766
3836,3,1,10,12,0,0,20.49799919128418,3.1700000762939453
3844,3,1,12,12,0,0,18.33300018310547,2.3519999980926514
3850,2,1,9,12,0,0,22.167999267578125,-1.8339999914169312
3853,15,0,12,11,1,1,17.250999450683594,1.9989999532699585
3857,1,0,12,10,1,1,19.006000518798828,2.0969998836517334
3870,1,0,8,8,1,1,15.49899959564209,2.3519999980926514
3872,1,0,9,13,1,1,25.5,8.1529998779296875
3877,2,0,14,11,1,1,19.422000885009766,6.348999977111816
3893,1,1,10,10,0,0,16.832000732421875,2.3519999980926514
3895,1,0,10,12,0,0,37.755001068115234,2.4149999618530273
3898,8,0,10,12,0,0,17.76300048828125,1.4479999542236328
3905,1,1,8,8,0,0,28.79400062561035,2.3519999980926514
3910,2,0,8,10,1,1,23.836000442504883,2.8310000896453857
3913,3,0,12,14,1,1,22.99799919128418,-3.3369998931884766
3915,1,1,12,11,0,0,31.499000549316406,8.484999656677246
3918,4,0,16,16,0,0,20.2549991607666,5.664999961853027
3923,1,0,16,12,0,0,28.16200065612793,-2.078000068664551
3924,1,0,16,17,0,0,26.083999633789063,-2.078000068664551
3926,3,1,10,10,0,0,18.50200080871582,2.4179999828338623
3927,2,0,12,14,0,0,26.167999267578125,0.3310000002384186
3930,3,0,8,6,0,0,18.542999267578125,2.9130001068115234
3932,1,1,16,12,0,0,31.170000076293945,4.64300012588501
3941,6,0,15,16,0,0,23.08300018310547,0.5799999833106995
3948,4,1,16,15,0,0,25.16900062561035,4.916999816894531
3965,1,0,14,13,0,0,26.73200035095215,4
3979,1,1,14,14,0,1,20.91699981689453,2.3519999980926514
3981,2,0,16,16,0,0,37.792999267578125,2.3519999980926514
3986,1,0,11,11,0,0,16.49799919128418,2.3519999980926514
3988,1,0,14,16,0,0,23.499000549316406,-1.9739999771118164
3990,1,0,12,12,0,0,22.5,2.3519999980926514
3994,1,1,12,12,0,0,20.884000778198242,0.9229999780654907
3995,4,0,12,16,0,0,28.999000549316406,-0.9139999747276306
3998,3,0,12,12,0,0,23.589000701904297,3.502000093460083
3999,3,0,12,12,0,0,19.422000885009766,-0.4189999997615814
4001,1,0,3,6,0,0,32.49800109863281,7.000999927520752
4004,1,0,3,6,0,0,25.49799919128418,7.000999927520752
4006,3,0,12,12,0,0,21.91900062561035,5.084000110626221
4012,1,0,13,14,0,0,21.584999084472656,6.165999889373779
4015,2,0,12,12,0,0,19.499000549316406,2.3519999980926514
4017,1,0,8,8,0,0,21.5,4.063000202178955
4021,1,1,12,13,0,0,25.54400062561035,1.5820000171661377
4028,1,0,12,10,0,0,19.917999267578125,-0.08500000089406967
4030,2,0,16,8,0,0,21.916000366210938,-14.690999984741211
4037,2,1,13,12,0,0,18.582000732421875,2.1679999828338623
4042,1,1,12,12,0,0,23.086000442504883,2.3519999980926514
4045,1,1,12,12,0,0,19.27400016784668,2.2309999465942383
4053,2,0,10,13,0,0,30.253000259399414,9.614999771118164
4055,4,0,12,12,0,0,18.57900047302246,0.25200000405311584
4058,4,0,12,12,0,0,18.32699966430664,0.25200000405311584
4060,1,0,7,7,0,0,17.5,2.3519999980926514
4063,2,0,14,14,0,0,19.003000259399414,3.2249999046325684
4064,1,0,12,12,0,0,24.170000076293945,2.9189999103546143
4072,4,1,12,12,0,0,23.131999969482422,2.3519999980926514
4074,2,1,12,12,0,0,20.49799919128418,2.3519999980926514
4076,3,0,13,12,0,0,22.91900062561035,3.9149999618530273
4086,4,0,16,18,0,0,25.250999450683594,6.335000038146973
4097,1,0,14,14,1,1,28.49799919128418,2.3519999980926514
4102,3,0,16,17,0,0,30.41200065612793,-1.4950000047683716
4107,1,0,12,12,0,0,38.49700164794922,2.3519999980926514
4109,4,0,12,12,0,0,20.753000259399414,1.8339999914169312
4111,5,0,18,16,0,0,22.916000366210938,1.2480000257492065
4114,5,0,18,16,0,0,21.66699981689453,1.2480000257492065
4119,1,0,10,16,0,0,24.834999084472656,-1.2510000467300415
4122,1,0,9,9,0,0,19.827999114990234,2.3519999980926514
4124,1,0,13,9,0,0,20.756000518798828,3.1619999408721924
4126,3,0,16,16,0,0,28.170000076293945,2.3519999980926514
4129,11,0,17,12,0,0,23.777999877929688,2.015000104904175
4130,3,0,17,10,0,0,23.750999450683594,0.08500000089406967
4132,4,0,16,12,0,0,21.415000915527344,0.41600000858306885
4136,1,1,12,12,0,0,21.833999633789063,0.7310000061988831
4138,3,0,16,16,0,0,23.41699981689453,0.24899999797344208
4141,1,0,8,8,0,0,21.5,1.0870000123977661
4143,3,0,12,12,0,0,24,4
4145,5,1,14,14,0,0,19.047000885009766,2.3519999980926514
4147,5,0,8,8,0,0,27.499000549316406,5.807000160217285
4149,3,0,10,16,0,0,25.00200080871582,4.579999923706055
4152,1,1,16,16,0,0,21.172000885009766,2.3519999980926514
4156,1,0,12,14,0,0,40.667999267578125,12.41100025177002
4162,2,0,12,10,0,0,30.50200080871582,-1.0019999742507935
4165,5,1,10,14,0,0,22.496999740600586,-0.5799999833106995
4171,2,0,14,14,0,0,19.917999267578125,3.4200000762939453
4175,2,0,16,16,0,0,28.16699981689453,2.3519999980926514
4187,6,0,18,14,0,0,20.084999084472656,0.8320000171661377
4191,3,0,16,16,0,0,23.836000442504883,1.4980000257492065
4199,2,0,14,9,0,0,25.00200080871582,2.8310000896453857
4207,2,1,14,14,0,0,20,2.3519999980926514
4209,1,0,19,12,0,0,35.499000549316406,11.402999877929688
4211,3,0,8,6,0,0,24.49799919128418,-4.081999778747559
4216,3,0,12,9,0,0,20.249000549316406,2.0840001106262207
4219,3,0,12,12,0,0,22.33300018310547,2.0840001106262207
4222,4,0,11,11,0,0,18.417999267578125,0.33399999141693115
4225,3,0,12,12,0,0,22.584999084472656,1.8320000171661377
4227,1,0,12,12,0,0,20.49799919128418,2.3519999980926514
4229,3,0,12,11,0,0,26.672000885009766,4.166999816894531
4232,3,0,8,12,0,0,25.16900062561035,5.724999904632568
4235,6,1,11,11,1,0,21.506000518798828,2.3519999980926514
4265,3,0,15,16,0,0,30.584999084472656,3.6630001068115234
4268,2,0,12,14,1,1,20.49799919128418,1.9299999475479126
4270,3,0,12,12,0,0,30.5,1.8559999465942383
4274,2,0,8,12,1,1,35.334999084472656,-2.9159998893737793
4276,2,0,8,12,1,1,32.41899871826172,-2.9159998893737793
4278,1,0,9,9,0,0,23.499000549316406,2.3519999980926514
4280,9,1,8,8,0,1,21.458999633789063,2.3519999980926514
4293,3,0,13,17,0,0,25.584999084472656,-0.6679999828338623
4295,1,0,2,2,0,0,28.49799919128418,2.3519999980926514
4298,1,0,7,7,0,0,17.49799919128418,2.3519999980926514
4302,1,0,8,6,0,0,20.49799919128418,0.15600000321865082
4305,5,0,8,5,0,0,19.577999114990234,2.121999979019165
4307,1,0,4,4,0,0,27.499000549316406,2.3519999980926514
4316,3,0,16,16,0,0,30.417999267578125,2.9189999103546143
4318,1,0,11,11,0,0,24.49799919128418,2.3519999980926514
4320,2,0,8,9,0,0,20.49799919128418,2.986999988555908
4321,2,0,12,13,0,0,25.24799919128418,3.4110000133514404
4323,1,1,17,17,0,0,19.496000289916992,2.3519999980926514
4325,3,1,12,12,0,0,25.833999633789063,2.6640000343322754
4328,4,0,12,12,0,0,17.70800018310547,2.6640000343322754
4335,1,0,12,12,0,0,23.750999450683594,3.8299999237060547
4338,5,0,6,12,0,0,21.58799934387207,3.0859999656677246
4340,3,0,13,14,0,0,32.67399978637695,2.6689999103546143
4341,2,0,14,14,0,0,20.834999084472656,2.3350000381469727
4342,5,0,12,12,0,0,20.49799919128418,-0.08500000089406967
4348,2,1,11,11,0,0,20.49799919128418,2.3519999980926514
4350,1,0,21,12,0,0,20.49799919128418,0.5609999895095825
4353,1,0,11,9,0,0,15.496000289916992,4.057000160217285
4355,1,1,11,11,0,0,20.336999893188477,2.3519999980926514
4356,3,0,12,12,0,0,18.75200080871582,2.3519999980926514
4358,3,0,16,16,0,0,23.750999450683594,1.5800000429153442
4360,1,1,15,12,0,0,26.250999450683594,1.527999997138977
4365,3,1,12,12,0,0,17.836999893188477,2.3519999980926514
4367,2,0,16,16,0,0,30.833999633789063,2.3519999980926514
4368,1,0,12,14,0,0,26.167999267578125,4.419000148773193
4371,4,0,12,11,0,0,18.753999710083008,4.498000144958496
4373,4,0,14,12,0,0,26.420000076293945,2.671999931335449
4377,1,0,14,17,0,0,32.67100143432617,-2.8340001106262207
4380,1,0,12,12,0,0,25.49799919128418,6.965000152587891
4387,1,0,18,18,0,0,29.49799919128418,2.3519999980926514
4390,1,0,18,18,0,0,25.49799919128418,2.3519999980926514
4392,3,0,12,12,0,0,24.336999893188477,3.496000051498413
4394,1,0,16,14,0,0,24.347999572753906,4.245999813079834
4397,4,0,12,9,0,0,17.58799934387207,3.0859999656677246
4401,2,0,9,12,0,0,25.083999633789063,5.915999889373779
4404,2,0,14,12,0,0,19.167999267578125,5.915999889373779
4410,3,0,12,12,0,0,19.836000442504883,1.0839999914169312
4415,4,1,16,12,0,0,18.66900062561035,-1.7519999742507935
4419,4,1,12,14,0,0,16.91699981689453,-1.7519999742507935
4422,4,0,12,11,0,0,16.500999450683594,2.496999979019165
4429,3,1,10,12,0,0,21.253999710083008,3.8329999446868896
4432,3,1,13,12,0,0,19.25,1.4179999828338623
4435,3,0,16,12,0,0,23.50200080871582,-0.41600000858306885
4439,2,0,21,16,0,0,39.499000549316406,-0.8349999785423279
4442,2,0,19,18,0,0,28.679000854492188,5.034999847412109
4444,8,0,16,16,0,0,25.670000076293945,0.6710000038146973
4451,1,0,16,16,0,0,31.482999801635742,0.33399999141693115
4461,1,1,16,9,0,0,23.58099937438965,0
4463,1,0,14,12,1,1,20.49799919128418,2.1679999828338623
4469,7,0,5,10,1,1,19.170000076293945,1.0809999704360962
4472,7,0,7,10,1,1,18.089000701904297,1.0809999704360962
4474,1,1,4,4,0,0,28.49799919128418,2.3519999980926514
4476,1,1,13,13,0,0,25.5,2.3519999980926514
4479,2,0,8,12,0,0,25.371999740600586,-3.6029999256134033
4481,1,0,14,12,0,0,28.91699981689453,-5.747000217437744
4483,3,0,16,12,0,0,21.417999267578125,0.5860000252723694
4484,5,1,12,12,0,0,17.670000076293945,2.3519999980926514
4492,1,1,12,12,0,0,24.416000366210938,-2.250999927520752
4493,3,0,11,12,0,0,17.999000549316406,4
4502,2,0,14,8,0,0,17.999000549316406,9.954999923706055
4504,2,1,12,12,0,0,31.83300018310547,2.3519999980926514
4507,3,0,12,12,0,0,19.420000076293945,-0.5860000252723694
4511,3,0,11,12,0,0,20.91699981689453,1.3279999494552612
4516,2,1,13,10,0,0,18.50200080871582,0.9990000128746033
4518,2,1,12,12,0,0,19.50200080871582,0.9990000128746033
4520,3,0,8,8,0,0,17.999000549316406,2.3519999980926514
4524,3,0,12,12,0,0,18.33799934387207,1.9989999532699585
4526,4,0,12,12,0,0,23.413999557495117,5.747000217437744
4531,4,0,12,11,0,0,28.834999084472656,9.913999557495117
4538,2,1,12,12,0,0,28.49799919128418,2.3519999980926514
4541,1,0,12,12,0,0,29.582000732421875,2.3519999980926514
4545,2,1,8,10,0,0,21.714000701904297,3.0309998989105225
4553,2,1,9,9,0,0,16.16699981689453,2.3519999980926514
4554,4,1,12,12,0,0,17.91900062561035,5.831999778747559
4582,2,0,12,12,0,0,20.503999710083008,0.8379999995231628
4584,1,0,8,10,0,0,19.413999557495117,-0.9990000128746033
4595,4,0,10,12,0,0,17.584999084472656,7.000999927520752
4598,3,0,8,7,0,0,18.167999267578125,2.0859999656677246
4604,4,0,12,12,0,0,20.81599998474121,3.553999900817871
4606,5,0,8,11,0,0,23.422000885009766,5.165999889373779
4608,5,1,12,12,0,0,20.07900047302246,4.077000141143799
4611,5,1,12,12,0,0,18.17099952697754,2.1659998893737793
4618,5,0,16,16,0,0,28.579999923706055,2.3519999980926514
4621,3,0,11,12,0,0,19.68199920654297,3.447000026702881
4622,2,1,13,12,0,0,19.917999267578125,0.33399999141693115
4624,1,0,9,9,0,0,37.5,2.3519999980926514
4626,1,0,14,14,0,0,31.499000549316406,2.3519999980926514
4629,2,0,12,12,0,0,18.5,2.3519999980926514
4631,2,1,12,12,0,0,30.5,2.3519999980926514
4653,3,1,12,12,0,1,25.24799919128418,2.3519999980926514
4655,6,0,10,12,0,0,19.336999893188477,4.504000186920166
4661,2,1,10,10,0,0,18.253000259399414,2.3519999980926514
4662,3,0,12,12,0,0,29.91900062561035,7.1620001792907715
4670,4,0,14,12,0,0,26.625999450683594,-0.7910000085830688
4676,4,0,14,11,0,0,18.083999633789063,1.3309999704360962
4678,4,0,14,13,0,0,19.413999557495117,1.3309999704360962
4691,3,0,12,12,0,0,21.33099937438965,3.0859999656677246
4699,3,0,12,12,0,0,24.416000366210938,3.0859999656677246
4701,1,0,16,16,0,0,21.5,2.3519999980926514
4704,1,0,9,9,0,0,21.5,4.964000225067139
4706,3,0,11,12,0,0,42.5,15.236000061035156
4707,3,0,17,17,0,0,25.833999633789063,-1.3329999446868896
4709,1,1,10,10,1,0,21.792999267578125,2.3519999980926514
4711,1,1,17,17,0,0,21.413000106811523,2.3519999980926514
4719,1,0,18,18,0,0,24.49799919128418,0
4735,1,0,12,16,0,0,26.166000366210938,1.4179999828338623
4738,1,0,15,12,0,0,32.21099853515625,-3.3350000381469727
4740,1,0,10,10,0,0,25.5,2.3519999980926514
4742,1,0,14,12,0,0,40.832000732421875,-7.328999996185303
4743,1,0,12,12,0,0,33.50299835205078,-7.328999996185303
4745,1,1,9,11,0,0,25.5,8.128999710083008
4749,1,0,12,12,0,0,23.334999084472656,-2.9189999103546143
4753,5,1,11,11,0,0,15.75100040435791,2.3519999980926514
4759,2,1,11,13,0,0,23.334999084472656,-0.24899999797344208
4762,4,1,9,9,0,0,18.003999710083008,0.6679999828338623
4766,2,1,16,16,0,0,18.083999633789063,2.3519999980926514
4779,1,0,12,12,0,0,33.33599853515625,2.8310000896453857
4783,2,0,8,13,0,0,22.167999267578125,-1.9160000085830688
4785,4,0,8,5,0,0,22.5,-0.7860000133514404
4788,3,0,13,12,0,0,17.00200080871582,2.4119999408721924
4792,1,1,17,11,0,0,19.246999740600586,2.690999984741211
4795,2,0,11,11,0,0,19.66900062561035,0.5799999833106995
4797,1,0,8,8,1,1,20.49799919128418,2.3519999980926514
4807,5,1,16,14,0,0,19.499000549316406,0.4129999876022339
4812,4,0,16,10,0,0,21.086999893188477,3.4170000553131104
4818,4,0,16,14,0,0,24.503999710083008,3.4170000553131104
4819,2,1,14,14,0,0,25.29800033569336,2.3519999980926514
4822,3,0,12,12,0,0,18.167999267578125,2.9189999103546143
4826,2,0,15,17,0,0,21.256999969482422,-4.166999816894531
4830,1,0,6,6,0,0,16.45199966430664,11.956000328063965
4837,3,1,12,14,0,0,18.5,6.248000144958496
4838,1,0,15,9,0,0,23.56999969482422,3.000999927520752
4839,1,1,12,12,0,0,21.503000259399414,2.3519999980926514
4847,3,1,12,12,0,0,23.756000518798828,4.166999816894531
4851,6,0,12,12,0,0,20.084999084472656,13.001999855041504
4858,1,1,9,9,0,0,25.829999923706055,2.3519999980926514
4863,1,0,12,12,0,0,47.50199890136719,2.3519999980926514
4865,4,0,14,14,0,0,20.840999603271484,0.9229999780654907
4869,8,0,12,10,0,0,24.25200080871582,6.250999927520752
4873,3,0,16,15,0,0,23.422000885009766,1.5850000381469727
4879,3,0,14,14,0,0,21.503000259399414,-1.4179999828338623
4880,3,0,14,15,1,1,22.66900062561035,0.6650000214576721
4883,4,0,12,12,0,0,19.499000549316406,-1.3309999704360962
4888,3,0,5,12,1,1,28.211000442504883,3.0799999237060547
4897,1,1,10,8,1,1,15.00100040435791,2.438999891281128
4905,1,1,14,12,1,1,18.17099952697754,6.418000221252441
4907,3,0,12,12,0,0,19.496000289916992,-0.07100000232458115
4910,12,0,8,12,0,0,18.334999084472656,2.1630001068115234
4911,1,0,12,12,0,0,21.916000366210938,0.6629999876022339
4915,5,0,11,11,0,0,19.000999450683594,2.250999927520752
4916,5,0,12,11,0,0,16.75,2.250999927520752
4918,4,1,12,12,1,1,20.333999633789063,2.5789999961853027
4922,1,0,12,11,1,1,31.45199966430664,7.414000034332275
4927,1,0,12,12,1,1,36.667999267578125,9.746999740600586
4934,1,0,12,9,1,1,27.666000366210938,-0.0820000022649765
4937,3,0,12,6,0,0,21.0049991607666,6.333000183105469
4944,5,0,13,12,0,0,19.167999267578125,-0.3370000123977661
4946,1,0,10,12,0,0,42.5,13.177000045776367
4948,5,0,10,5,0,0,24.49799919128418,-2.197999954223633
4952,3,0,12,12,0,0,19.41699981689453,2.253000020980835
4956,5,0,15,12,0,0,19.74799919128418,-0.5799999833106995
4959,1,1,15,15,0,0,23.422000885009766,2.3519999980926514
4962,5,0,14,12,0,0,19.000999450683594,1.5800000429153442
4967,1,1,12,12,0,0,21.665000915527344,2.3519999980926514
4969,6,0,7,7,1,1,21.42099952697754,5.335999965667725
4972,6,0,7,7,1,1,16.084999084472656,5.335999965667725
4973,2,1,12,14,1,1,23.58099937438965,-3.5810000896453857
4974,4,0,7,10,1,1,17.0049991607666,7.25
4995,1,0,15,14,0,0,39.16999816894531,-7.580999851226807
5001,3,1,12,10,0,0,19.673999786376953,3.3369998931884766
5004,3,0,12,14,0,0,19.666000366210938,1.6649999618530273
5008,2,1,9,12,0,0,23.08300018310547,-2.253000020980835
5015,4,0,13,12,0,0,25.336000442504883,-2.253000020980835
5018,2,0,14,12,1,1,24.586000442504883,7.449999809265137
5020,1,0,14,12,0,0,39.00299835205078,9.878000259399414
5024,3,1,12,12,0,0,20.33099937438965,2.3519999980926514
5028,3,0,16,16,0,0,29.423999786376953,-2.6670000553131104
5030,3,0,16,17,0,0,26.756999969482422,-2.6670000553131104
5032,3,1,12,12,0,0,23.496000289916992,4.500999927520752
5038,4,0,17,16,0,0,24.170000076293945,1.9160000085830688
5043,5,0,13,10,0,0,21.083999633789063,1.6699999570846558
5046,2,0,10,10,0,0,24.500999450683594,2.997999906539917
5050,1,1,4,6,0,0,25.072999954223633,9.906000137329102
5051,3,0,13,14,0,0,24.503999710083008,-1.246000051498413
5053,1,0,12,18,0,0,46.584999084472656,-7.170000076293945
5056,4,0,12,11,0,0,17.91900062561035,5.333000183105469
5062,1,1,12,14,0,0,26.833999633789063,2.8340001106262207
5064,3,1,14,14,0,0,33.584999084472656,2.3519999980926514
5066,1,0,10,17,0,0,21.749000549316406,0.49799999594688416
5069,1,0,12,16,0,0,21.250999450683594,0.49799999594688416
5071,1,0,10,12,0,0,19.097000122070313,-8.913999557495117
5072,1,0,12,17,0,0,23.83300018310547,-2.0840001106262207
5081,1,1,13,13,0,0,18.086000442504883,1.7660000324249268
5087,1,0,12,12,0,0,21.5,2.3519999980926514
5090,3,0,12,12,0,0,18.91900062561035,-3.4200000762939453
5095,3,1,16,17,0,0,24.16200065612793,-0.17000000178813934
5098,4,0,13,12,0,0,24.003000259399414,3.496000051498413
5104,4,0,16,15,0,0,24.08799934387207,-0.746999979019165
5107,4,0,17,15,0,0,24.834999084472656,-0.746999979019165
5109,3,0,10,10,0,0,27.08300018310547,2.3519999980926514
5112,1,0,12,12,0,0,24.49799919128418,4.881999969482422
5114,4,0,14,12,0,0,21.746999740600586,0.8299999833106995
5123,1,1,12,12,0,0,18.256000518798828,2.3519999980926514
5127,2,1,12,12,0,0,24.25200080871582,5.171999931335449
5134,1,0,12,12,0,0,20.500999450683594,2.3519999980926514
5137,2,0,10,10,0,0,18.003999710083008,2.3519999980926514
5143,4,0,12,12,0,0,18.253000259399414,0.8320000171661377
5154,1,0,13,13,0,0,23.999000549316406,2.3519999980926514
5157,3,0,6,4,1,1,16.545000076293945,1.7519999742507935
5159,1,0,7,14,0,0,43.499000549316406,-0.8709999918937683
5161,6,0,7,11,0,0,23.917999267578125,3.6630001068115234
5166,4,1,8,11,0,0,17.836999893188477,1.4320000410079956
5168,3,0,12,8,0,0,17.584999084472656,-0.16699999570846558
5178,5,0,12,15,0,0,21.58799934387207,2.8340001106262207
5182,1,1,11,12,0,0,22.33799934387207,4.336999893188477
5185,3,0,13,12,0,0,17.954999923706055,0.8790000081062317
5189,1,0,17,12,0,0,28.834999084472656,1.409999966621399
5191,4,0,8,13,0,0,23.167999267578125,6.418000221252441
5195,1,1,16,11,0,0,21.91900062561035,0.33399999141693115
5197,2,0,12,12,0,0,19.83300018310547,-0.08500000089406967
5200,3,0,12,12,0,0,18.17099952697754,4.1620001792907715
5206,5,0,9,8,0,0,19.253000259399414,-0.07699999958276749
5208,2,1,16,13,0,0,21.66699981689453,2.9159998893737793
5210,2,1,16,16,0,0,18.000999450683594,2.3519999980926514
5212,3,0,12,12,0,0,21.413000106811523,1.9989999532699585
5218,4,0,13,12,0,0,21.42099952697754,1.8370000123977661
5221,1,1,14,14,0,0,19.332000732421875,2.3519999980926514
5226,3,1,14,14,0,0,15.25,2.3519999980926514
5233,1,0,16,14,0,0,26.749000549316406,-3.6689999103546143
5237,3,0,12,11,0,0,18.582000732421875,2.4200000762939453
5238,3,0,12,12,0,0,21.00200080871582,2.4200000762939453
5242,1,1,12,12,1,0,26.415000915527344,2.3519999980926514
5245,1,1,16,16,0,0,19.166000366210938,2.3519999980926514
5251,1,1,12,12,0,0,19.54599952697754,2.3519999980926514
5255,2,0,12,13,0,0,21.256999969482422,3.5810000896453857
5260,4,0,12,12,0,0,20.58300018310547,-0.746999979019165
5262,2,1,12,12,0,0,19.71299934387207,2.3519999980926514
5266,4,0,12,12,0,0,19.836000442504883,-0.746999979019165
5268,8,0,14,17,0,0,26.5,2.6670000553131104
5276,2,0,9,16,0,0,26.417999267578125,-0.0820000022649765
5285,3,0,13,12,0,0,25.749000549316406,-0.49799999594688416
5286,3,0,16,16,0,0,22.33799934387207,0.4959999918937683
5288,1,0,12,12,0,0,19.499000549316406,2.3519999980926514
5291,1,0,12,16,0,0,25.5,5.935999870300293
5293,4,0,13,14,0,0,19.170000076293945,2.253000020980835
5300,2,0,12,12,0,0,28.49799919128418,9.402000427246094
5305,3,1,12,10,0,0,15.918000221252441,1.5549999475479126
5310,3,0,12,12,0,0,20.75,1.3329999446868896
5312,3,0,12,12,0,0,26.507999420166016,5.5879998207092285
5317,1,0,16,9,0,0,23.422000885009766,1.5800000429153442
5319,1,1,10,10,0,0,21.916000366210938,2.3519999980926514
5322,1,0,12,12,0,0,19.496000289916992,2.3519999980926514
5325,3,0,13,13,0,0,20.003000259399414,0.7829999923706055
5329,4,0,9,12,0,0,24.49799919128418,13.0649995803833
5336,1,0,9,9,0,0,19.499000549316406,2.3519999980926514
5337,2,0,16,17,0,0,28.084999084472656,3.1679999828338623
5340,4,0,13,12,0,0,19.750999450683594,6.919000148773193
5343,4,0,11,12,0,0,23.819000244140625,4.7829999923706055
5346,1,1,18,17,0,0,19.836000442504883,7.079999923706055
5349,1,1,8,8,0,0,22.709999084472656,2.3519999980926514
5359,7,0,17,12,0,0,22.33799934387207,8.664999961853027
5380,5,0,17,14,0,0,24.500999450683594,-1.5820000171661377
5387,2,0,12,17,0,0,27.67099952697754,-0.8349999785423279
5389,3,1,16,16,0,0,23.66900062561035,2.3519999980926514
5390,3,0,16,12,0,0,19.170000076293945,1.4149999618530273
