url,id,name,gender,culture,spouse,alias_length,alias_names,has_spouse,birth_year,death_year,birth_place,death_place,is_alive,age
https://anapioficeandfire.com/api/characters/332,332,Duram Bar Emmon,Male,NA,NA,1,,FALSE,284,NA,NA,NA,TRUE,16
https://anapioficeandfire.com/api/characters/333,333,Durran,Male,First Men,https://anapioficeandfire.com/api/characters/1361,3,Durran Godsgrief; The Godsgrief; King of a Thousand Years,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/334,334,Dyanna Dayne,Female,NA,https://anapioficeandfire.com/api/characters/695,1,,TRUE,NA,201,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/335,335,Dykk Harlaw,Male,NA,NA,1,,FALSE,NA,299,NA,Winterfell,FALSE,NA
https://anapioficeandfire.com/api/characters/336,336,Ebben,Male,NA,NA,1,,FALSE,NA,299,NA,Skirling Pass,FALSE,NA
https://anapioficeandfire.com/api/characters/337,337,Eddara Tallhart,Female,Northmen,NA,1,,FALSE,289,NA,NA,NA,TRUE,11
https://anapioficeandfire.com/api/characters/338,338,Eddard Karstark,Male,Northmen,NA,1,Edd,FALSE,NA,298,Karhold,The Whispering Wood,FALSE,NA
https://anapioficeandfire.com/api/characters/339,339,Eddard Stark,Male,Northmen,https://anapioficeandfire.com/api/characters/232,3,Ned; The Ned; The Quiet Wolf,TRUE,263,299,Winterfell,Great Sept Of Baelor In King's Landing,FALSE,36
https://anapioficeandfire.com/api/characters/340,340,Edderion Stark,Male,Northmen,NA,1,Ederrion the Bridegroom,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/341,341,Eddison Tollet,Male,Valemen,NA,1,Dolorous Edd,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/342,342,Eden Risley,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/343,343,Edgerran Oakheart,Male,NA,NA,1,Edgerran the Open-Handed,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/344,344,Edmund Ambrose,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/345,345,Edmund Waxley,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/346,346,Edmure Tully,Male,Rivermen,https://anapioficeandfire.com/api/characters/937,1,,TRUE,267,NA,NA,NA,TRUE,33
https://anapioficeandfire.com/api/characters/347,347,Edmyn Tully,Male,Rivermen,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/348,348,Edric Dayne,Male,NA,NA,1,Ned,FALSE,287,NA,Starfall,NA,TRUE,13
https://anapioficeandfire.com/api/characters/349,349,Edrick Stark,Male,Northmen,NA,1,Edrick Snowbeard,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/350,350,Edwyd Fossoway,Male,NA,NA,1,,FALSE,NA,299,NA,Blackwater Rush,FALSE,NA
https://anapioficeandfire.com/api/characters/351,351,Edwyle Stark,Male,Northmen,https://anapioficeandfire.com/api/characters/716,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/352,352,Edwyn Frey,Male,NA,https://anapioficeandfire.com/api/characters/534,1,,TRUE,259,NA,NA,NA,TRUE,41
https://anapioficeandfire.com/api/characters/353,353,Edwyn Osgrey,Male,NA,NA,1,,FALSE,NA,196,NA,The Redgrass Field,FALSE,NA
https://anapioficeandfire.com/api/characters/354,354,Edwyn Stark,Male,Northmen,NA,1,The Spring King,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/355,355,Eglantine,Female,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/356,356,Elbert Arryn,Male,NA,NA,1,,FALSE,NA,282,NA,King's Landing,FALSE,NA
https://anapioficeandfire.com/api/characters/357,357,Eldon Estermont,Male,Stormlands,https://anapioficeandfire.com/api/characters/999,1,,TRUE,228,NA,NA,NA,TRUE,72
https://anapioficeandfire.com/api/characters/358,358,Eldred Codd,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/359,359,Eleanor Mooton,Female,NA,https://anapioficeandfire.com/api/characters/313,1,,TRUE,286,NA,NA,NA,TRUE,14
https://anapioficeandfire.com/api/characters/360,360,Eleyna Westerling,Female,NA,NA,1,,FALSE,287,NA,Crag,NA,TRUE,13
https://anapioficeandfire.com/api/characters/361,361,Elia Martell,Female,NA,https://anapioficeandfire.com/api/characters/867,1,Elia of Dorne,TRUE,256,283,NA,King's Landing,FALSE,27
https://anapioficeandfire.com/api/characters/362,362,Elinor Tyrell,Female,NA,NA,1,,FALSE,286,NA,NA,NA,TRUE,14
https://anapioficeandfire.com/api/characters/363,363,Ella Lannister,Female,NA,https://anapioficeandfire.com/api/characters/284,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/364,364,Ellaria Sand,Female,Dornish,https://anapioficeandfire.com/api/characters/1770,1,The serpent's whore,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/365,365,Ellery Vance,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/366,366,Ellyn Ever Sweet,Female,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/367,367,Ellyn Reyne,Female,NA,https://anapioficeandfire.com/api/characters/1026,1,,TRUE,NA,261,Castamere,Tarbeck Hall,FALSE,NA
https://anapioficeandfire.com/api/characters/368,368,Elmar Frey,Male,NA,NA,1,,FALSE,290,NA,NA,NA,TRUE,10
https://anapioficeandfire.com/api/characters/369,369,Elwood Meadows,Male,Reach,NA,1,,FALSE,278,NA,NA,NA,TRUE,22
https://anapioficeandfire.com/api/characters/370,370,Elyana Vypren,Female,NA,https://anapioficeandfire.com/api/characters/587,1,,TRUE,264,NA,NA,NA,TRUE,36
https://anapioficeandfire.com/api/characters/371,371,Elyas Willum,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/372,372,Elyn Norridge,Female,NA,https://anapioficeandfire.com/api/characters/665,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/373,373,Elys Waynwood,Male,NA,https://anapioficeandfire.com/api/characters/92,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/374,374,Elys Westerling,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/375,375,Emberlei Frey,Female,NA,NA,1,,FALSE,296,NA,NA,NA,TRUE,4
https://anapioficeandfire.com/api/characters/376,376,Emmon Cuy,Male,NA,NA,1,Emmon the Yellow,FALSE,NA,299,Sunflower Hall,Storm's End,FALSE,NA
https://anapioficeandfire.com/api/characters/377,377,Emmon Frey,Male,NA,https://anapioficeandfire.com/api/characters/415,1,Emm,TRUE,237,NA,NA,NA,TRUE,63
https://anapioficeandfire.com/api/characters/378,378,Emphyria Vance,Female,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/379,379,Endrew Tarth,Male,NA,NA,1,,FALSE,NA,299,NA,Bridge Of Skulls,FALSE,NA
https://anapioficeandfire.com/api/characters/380,380,Eon Hunter,Male,NA,NA,1,Old Lord Hunter,FALSE,220,300,NA,NA,FALSE,80
https://anapioficeandfire.com/api/characters/381,381,Erena Glover,Female,Northmen,NA,1,,FALSE,297,NA,NA,NA,TRUE,3
https://anapioficeandfire.com/api/characters/382,382,Ermesande Hayford,Female,NA,https://anapioficeandfire.com/api/characters/1051,1,,TRUE,298,NA,NA,NA,TRUE,2
https://anapioficeandfire.com/api/characters/383,383,Erren Florent,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/384,384,Ethan Glover,Male,Northmen,NA,1,,FALSE,NA,283,NA,The Tower Of Joy,FALSE,NA
https://anapioficeandfire.com/api/characters/385,385,Euron Greyjoy,Male,Ironborn,NA,2,Crow's Eye; Euron Crow's Eye,FALSE,267,NA,NA,NA,TRUE,33
https://anapioficeandfire.com/api/characters/386,386,Eustace,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/387,387,Eustace Hunter,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/388,388,Eustace Osgrey,Male,NA,https://anapioficeandfire.com/api/characters/1891,1,The Knight of Standfast,TRUE,NA,NA,Standfast,NA,NA,NA
https://anapioficeandfire.com/api/characters/389,389,Eyron Stark,Male,Northmen,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/390,390,Ezzelyno,Male,Braavosi,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/391,391,Falena Stokeworth,Female,NA,https://anapioficeandfire.com/api/characters/656,1,,TRUE,125,NA,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/392,392,Falyse Stokeworth,Female,NA,https://anapioficeandfire.com/api/characters/162,1,,TRUE,265,300,NA,"The Black Cells, Red Keep, King's Landing",FALSE,35
https://anapioficeandfire.com/api/characters/393,393,Flement Brax,Male,NA,https://anapioficeandfire.com/api/characters/765,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/394,394,Forley Prester,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/395,395,Foss the Archer,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/396,396,Frankyln Fowler,Male,Dornish,NA,1,The Old Hawk,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/397,397,Galbart Glover,Male,Northmen,NA,1,,FALSE,NA,NA,Deepwood Motte,NA,NA,NA
https://anapioficeandfire.com/api/characters/398,398,Galladon Tarth,Male,NA,NA,1,,FALSE,275,284,NA,NA,FALSE,9
https://anapioficeandfire.com/api/characters/399,399,Galtry the Green,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/400,400,Gared,Male,NA,NA,1,,FALSE,231,297,NA,Beyond The Wall,FALSE,66
https://anapioficeandfire.com/api/characters/401,401,Garlan Tyrell,Male,NA,https://anapioficeandfire.com/api/characters/1618,2,Garlan the Gallant; Renly's ghost,TRUE,277,NA,Highgarden,NA,TRUE,23
https://anapioficeandfire.com/api/characters/402,402,Garrett Paege,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/403,403,Garrison Prester,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/404,404,Garse Goodbrook,Male,NA,https://anapioficeandfire.com/api/characters/609,1,,TRUE,NA,299,NA,299 Ac,FALSE,NA
https://anapioficeandfire.com/api/characters/405,405,Garth Greenfield,Male,Westerman,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/406,406,Garth Greyfeather,Male,NA,NA,1,,FALSE,NA,300,NA,Beyond The Wall,FALSE,NA
https://anapioficeandfire.com/api/characters/407,407,Garth Hightower,Male,NA,NA,1,Garth Greysteel,FALSE,NA,NA,Oldtown,NA,NA,NA
https://anapioficeandfire.com/api/characters/408,408,Garth Tyrell,Male,NA,NA,1,Garth the Gross,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/409,409,Garth XII Gardener,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/410,410,Garth the Gardener,Male,First Men,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/411,411,Gawen Glover,Male,Northmen,NA,1,,FALSE,295,NA,NA,NA,TRUE,5
https://anapioficeandfire.com/api/characters/412,412,Gawen Swann,Male,NA,NA,1,,FALSE,152,NA,Stonehelm,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/413,413,Gawen Westerling,Male,Westerman,https://anapioficeandfire.com/api/characters/997,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/414,414,Gawen Wylde,Male,NA,NA,1,,FALSE,NA,283,NA,Storm's End,FALSE,NA
https://anapioficeandfire.com/api/characters/415,415,Genna Lannister,Female,NA,https://anapioficeandfire.com/api/characters/377,1,,TRUE,245,NA,NA,NA,TRUE,55
https://anapioficeandfire.com/api/characters/416,416,Gerald Gower,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/417,417,Geremy Frey,Male,NA,https://anapioficeandfire.com/api/characters/228,1,,TRUE,263,289,NA,NA,FALSE,26
https://anapioficeandfire.com/api/characters/418,418,Gerion Lannister,Male,NA,NA,1,Gery,FALSE,255,291,NA,NA,FALSE,36
https://anapioficeandfire.com/api/characters/419,419,Germund Botley,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/420,420,Gerold Grafton,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/421,421,Gerold Hightower,Male,NA,NA,1,The White Bull,FALSE,NA,283,NA,Tower Of Joy,FALSE,NA
https://anapioficeandfire.com/api/characters/422,422,Gerold Lannister,Male,Westerman,https://anapioficeandfire.com/api/characters/101,1,Gerold the Golden,TRUE,NA,244,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/423,423,Gevin Harlaw,Male,Ironborn,NA,1,,FALSE,NA,299,NA,Winterfell,FALSE,NA
https://anapioficeandfire.com/api/characters/424,424,Gilbert Farring,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/425,425,Gilbert of the Vines,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/426,426,Gilwood Hunter,Male,NA,NA,1,Young Lord Hunter,FALSE,250,NA,NA,NA,TRUE,50
https://anapioficeandfire.com/api/characters/427,427,Gladden Wylde,Male,NA,NA,1,,FALSE,NA,298,NA,The Mummer's Ford,FALSE,NA
https://anapioficeandfire.com/api/characters/428,428,Glendon Flowers,Male,NA,NA,3,Glendon Ball; The Knight of the Pussywillows; Glendon the Bastard,FALSE,196,NA,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/429,429,Godric Borrell,Male,Sistermen,NA,1,,FALSE,NA,NA,Sweetsister,NA,NA,NA
https://anapioficeandfire.com/api/characters/430,430,Godry Farring,Male,NA,NA,1,Godry the Giantslayer,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/431,431,Gormon Peake,Male,NA,NA,1,Gormy,FALSE,NA,211,NA,Whitewalls,FALSE,NA
https://anapioficeandfire.com/api/characters/432,432,Gormond Drumm,Male,Ironborn,NA,1,Gormond the Oldfather,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/433,433,Gormond Goodbrother,Male,Ironborn,NA,1,,FALSE,282,NA,NA,NA,TRUE,18
https://anapioficeandfire.com/api/characters/434,434,Gorold Goodbrother,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/435,435,Gowen Baratheon,Male,NA,https://anapioficeandfire.com/api/characters/1044,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/436,436,Gran Goodbrother,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/437,437,Grance Morrigen,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/438,438,Grazdan mo Eraz,Male,Ghiscari,NA,1,,FALSE,NA,NA,Yunkai,NA,NA,NA
https://anapioficeandfire.com/api/characters/439,439,Grenn,Male,Westeros,NA,1,Aurochs,FALSE,281,NA,NA,NA,TRUE,19
https://anapioficeandfire.com/api/characters/440,440,Greydon Goodbrother,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/441,441,Gulian Qorgyle,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/442,442,Gulian Swann,Male,NA,NA,1,,FALSE,259,NA,NA,NA,TRUE,41
https://anapioficeandfire.com/api/characters/443,443,Guncer Sunglass,Male,NA,NA,1,,FALSE,NA,299,Sweetport Sound,Dragonstone,FALSE,NA
https://anapioficeandfire.com/api/characters/444,444,Gunthor Hightower,Male,NA,https://anapioficeandfire.com/api/characters/552,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/445,445,Guthor Grimm,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/446,446,Guyard Morrigen,Male,NA,NA,1,Guyard the Green,FALSE,278,299,Crows Nest,King's Landing,FALSE,21
https://anapioficeandfire.com/api/characters/447,447,Gwayne Corbray,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/448,448,Gwayne Gaunt,Male,NA,NA,1,,FALSE,NA,NA,NA,Duskendale,FALSE,NA
https://anapioficeandfire.com/api/characters/449,449,Gwayne Hightower,Male,NA,NA,1,,FALSE,88,130,NA,King's Landing,FALSE,42
https://anapioficeandfire.com/api/characters/450,450,Gwin Goodbrother,Female,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/451,451,Gwynesse Harlaw,Female,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/452,452,Gwyneth Yronwood,Female,Dornish,NA,1,,FALSE,287,NA,NA,NA,TRUE,13
https://anapioficeandfire.com/api/characters/453,453,Gylbert Farwynd,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/454,454,Gyles,Male,NA,NA,1,Gyles Greycloak,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/455,455,Gyles Farwynd,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/456,456,Gyles Grafton,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/457,457,Gyles III Gardener,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/458,458,Gyles Rosby,Male,NA,NA,1,The Cougher,FALSE,NA,300,NA,King's Landing,FALSE,NA
https://anapioficeandfire.com/api/characters/459,459,Gysella Goodbrother,Female,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/460,460,Halleck Hoare,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/461,461,Hallis Mollen,Male,Northmen,NA,1,Hal,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/462,462,Halmon Paege,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/463,463,Halys Hornwood,Male,Northmen,https://anapioficeandfire.com/api/characters/317,1,,TRUE,NA,298,NA,The Green Fork,FALSE,NA
https://anapioficeandfire.com/api/characters/464,464,Harbert Paege,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/465,465,Harlan Grandison,Male,NA,NA,1,,FALSE,NA,281,NA,King's Landing,FALSE,NA
https://anapioficeandfire.com/api/characters/466,466,Harlan Hunter,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/467,467,Harlen Tyrell,Male,Reach,NA,1,Harlan Tyrell,FALSE,NA,5,NA,Dorne,FALSE,NA
https://anapioficeandfire.com/api/characters/468,468,Harlon Botley,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/469,469,Harlon Greyjoy,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,Pyke,FALSE,NA
https://anapioficeandfire.com/api/characters/470,470,Harmen Uller,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/471,471,Harmond Umber,Male,Northmen,NA,1,The Drunken Giant,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/472,472,Harrag Hoare,Male,Ironborn,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/473,473,Harras Harlaw,Male,Ironborn,NA,1,The Knight of Grey Garden,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/474,474,Harren Botley,Male,Ironborn,NA,1,,FALSE,NA,299,NA,Moat Cailin,FALSE,NA
https://anapioficeandfire.com/api/characters/475,475,Harren Hoare,Male,Ironborn,NA,2,Harren the Black; Black Harren,FALSE,NA,-2,NA,Harrenhal,FALSE,NA
https://anapioficeandfire.com/api/characters/476,476,Harrion Karstark,Male,Northmen,NA,1,Harry,FALSE,NA,NA,Karhold,NA,NA,NA
https://anapioficeandfire.com/api/characters/477,477,Harrold Hardyng,Male,Valemen,NA,3,Harry the Heir; The Young Falcon; Harry the Arse,FALSE,281,NA,NA,NA,TRUE,19
https://anapioficeandfire.com/api/characters/478,478,Harrold Osgrey,Male,NA,NA,1,,FALSE,NA,NA,NA,The Redgrass Field,FALSE,NA
https://anapioficeandfire.com/api/characters/479,479,Harrold Westerling,Male,Westerman,NA,1,,FALSE,NA,112,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/480,480,Harry Strickland,Male,NA,NA,1,Homeless Harry Strickland,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/481,481,Harwin Strong,Male,NA,NA,2,Breakbones; Brokenbones,FALSE,90,120,NA,Harrenhal,FALSE,30
https://anapioficeandfire.com/api/characters/482,482,Harwood Fell,Male,NA,NA,1,,FALSE,NA,300,NA,Wolfswood,FALSE,NA
https://anapioficeandfire.com/api/characters/483,483,Harwood Stout,Male,Northmen,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/484,484,Harwyn Hoare,Male,NA,NA,2,Harwyn Hardhand; The Hardhand,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/485,485,Harwyn Plumm,Male,NA,NA,1,Hardstone,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/486,486,Harys Haigh,Male,NA,NA,1,,FALSE,254,NA,NA,NA,TRUE,46
https://anapioficeandfire.com/api/characters/487,487,Harys Swyft,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/488,488,Helaena Targaryen,Female,NA,https://anapioficeandfire.com/api/characters/39,1,,TRUE,109,130,NA,King's Landing,FALSE,21
https://anapioficeandfire.com/api/characters/489,489,Helicent Uffering,Female,NA,NA,1,,FALSE,171,NA,NA,NA,FALSE,NA
https://anapioficeandfire.com/api/characters/490,490,Helman Tallhart,Male,Northmen,NA,1,,FALSE,NA,299,Torrhen's Square,Duskendale,FALSE,NA
https://anapioficeandfire.com/api/characters/491,491,Herbert Bolling,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/492,492,Herrock Kenning,Male,Ironborn,NA,1,Herrock the Whoreson,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/493,493,Hilmar Drumm,Male,Ironborn,NA,1,Hilmar the Cunning,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/494,494,Hoare,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/495,495,Hoarfrost Umber,Male,Northmen,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/496,496,Hobber Redwyne,Male,Reach,NA,1,Slobber,FALSE,NA,NA,The Arbor,NA,NA,NA
https://anapioficeandfire.com/api/characters/497,497,Hooded Man,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/498,498,Horas Redwyne,Male,Reach,NA,1,Horror,FALSE,NA,NA,The Arbor,NA,NA,NA
https://anapioficeandfire.com/api/characters/499,499,Horton Redfort,Male,Valemen,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/500,500,Hosman Norcross,Male,NA,https://anapioficeandfire.com/api/characters/296,1,,TRUE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/501,501,Hosteen Frey,Male,NA,https://anapioficeandfire.com/api/characters/173,1,Ser Stupid,TRUE,250,NA,NA,NA,TRUE,50
https://anapioficeandfire.com/api/characters/502,502,Hoster Frey,Male,NA,NA,1,,FALSE,287,NA,NA,NA,TRUE,13
https://anapioficeandfire.com/api/characters/503,503,Hoster Tully,Male,Rivermen,https://anapioficeandfire.com/api/characters/755,1,,TRUE,237,299,NA,Riverrun,FALSE,62
https://anapioficeandfire.com/api/characters/504,504,Hother Umber,Male,Northmen,NA,2,Hother Whoresbane; Whoresbane Umber,FALSE,241,NA,Last Hearth,NA,TRUE,59
https://anapioficeandfire.com/api/characters/505,505,Hotho Harlaw,Male,Ironborn,NA,1,Hotho Humpback,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/506,506,Howland Reed,Male,Crannogmen,https://anapioficeandfire.com/api/characters/1572,1,,TRUE,260,NA,Greywater Watch,NA,TRUE,40
https://anapioficeandfire.com/api/characters/507,507,Hubard Rambton,Male,NA,NA,1,,FALSE,NA,299,NA,Dragonstone,FALSE,NA
https://anapioficeandfire.com/api/characters/508,508,Hugh,Male,Valemen,NA,1,Ser Hugh of the Vale,FALSE,NA,298,NA,King's Landing,FALSE,NA
https://anapioficeandfire.com/api/characters/509,509,Hugh Beesbury,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/510,510,Hugh Grandison,Male,NA,NA,1,Greybeard,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/511,511,Hugo Vance,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/512,512,Hugo Wull,Male,Northern mountain clans,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/513,513,Humfrey Beesbury,Male,NA,NA,1,,FALSE,NA,209,NA,Ashford,FALSE,NA
https://anapioficeandfire.com/api/characters/514,514,Humfrey Hardyng,Male,NA,NA,1,,FALSE,NA,209,NA,Ashford,FALSE,NA
https://anapioficeandfire.com/api/characters/515,515,Humfrey Hewett,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/516,516,Humfrey Swyft,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
https://anapioficeandfire.com/api/characters/517,517,Humfrey Wagstaff,Male,NA,NA,1,,FALSE,230,NA,NA,NA,TRUE,70
https://anapioficeandfire.com/api/characters/518,518,Hyle Hunt,Male,NA,NA,1,,FALSE,NA,NA,NA,NA,NA,NA
